Date,Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
2024-06-12 23:00:00,1.0813149213790894,1.0724267643100438,-2.4316297,2.0852857,-1.975822
2024-06-13 23:00:00,1.0738831758499146,1.0795646360256845,-2.4424179,2.0192938,-1.9870965
2024-06-16 23:00:00,1.0702168941497805,1.07227547078449,-2.416091,2.0345583,-1.9237912
2024-06-17 23:00:00,1.0740677118301392,1.0686842838821127,-2.4133859,2.0965712,-1.9715363
2024-06-18 23:00:00,1.0742292404174805,1.0724625363591647,-2.4365664,2.1050677,-1.9969802
2024-06-19 23:00:00,1.0751532316207886,1.072616173276487,-2.4244285,2.0499997,-1.9346364
2024-06-20 23:00:00,1.0706409215927124,1.0735225196848361,-2.4355156,2.050295,-1.9329042
2024-06-23 23:00:00,1.0687757730484009,1.069099487070782,-2.4178324,2.0888867,-1.9460337
2024-06-24 23:00:00,1.0732723474502563,1.0672719173532261,-2.4152217,2.1128507,-1.9567084
2024-06-25 23:00:00,1.0709619522094729,1.0716810184542092,-2.4314876,2.090976,-1.9665631
2024-06-26 23:00:00,1.068010926246643,1.0694124432779613,-2.417728,2.0674062,-1.9114705
2024-06-27 23:00:00,1.0708472728729248,1.0665209667144355,-2.413293,2.1058254,-1.9342935
2024-06-30 23:00:00,1.0735257863998413,1.0693040616519676,-2.426599,2.113441,-1.9689521
2024-07-01 23:00:00,1.0737102031707764,1.0719268110878144,-2.4242601,2.058716,-1.9326801
2024-07-02 23:00:00,1.0748412609100342,1.072107119543352,-2.427365,2.052181,-1.9233427
2024-07-03 23:00:00,1.0793308019638062,1.0732175404828292,-2.438518,2.0626442,-1.9410663
2024-07-04 23:00:00,1.0810693502426147,1.0776191351408824,-2.4508605,2.0333729,-1.9512434
2024-07-07 23:00:00,1.082602620124817,1.0793222118270718,-2.4475021,2.0039518,-1.9440875
2024-07-08 23:00:00,1.0830950736999512,1.0808259141304446,-2.4574056,1.9996811,-1.9506716
2024-07-09 23:00:00,1.0814785957336426,1.0813090427783683,-2.4575574,1.9993674,-1.960716
2024-07-10 23:00:00,1.083329677581787,1.079723869688967,-2.4454274,2.0042942,-1.9625959
2024-07-11 23:00:00,1.0872756242752075,1.0815396967472053,-2.4544384,2.0041778,-1.9784682
2024-07-14 23:00:00,1.0885539054870603,1.0854080830646886,-2.4658554,1.974255,-1.9796603
2024-07-15 23:00:00,1.0901559591293335,1.0866605483553855,-2.465261,1.9540229,-1.9773964
2024-07-16 23:00:00,1.0902509689331057,1.0882318413510526,-2.474859,1.9511392,-1.9864408
2024-07-17 23:00:00,1.094020128250122,1.088324943613539,-2.47221,1.9487627,-1.9905784
2024-07-18 23:00:00,1.0901559591293335,1.0920209536539334,-2.4836483,1.9302297,-2.0070462
2024-07-21 23:00:00,1.0899182558059692,1.0882309369520986,-2.4645178,1.9363897,-1.9853171
2024-07-22 23:00:00,1.0889805555343628,1.0879988259937916,-2.4655056,1.9498676,-2.0012336
2024-07-23 23:00:00,1.0850694179534912,1.0870800980882624,-2.4636073,1.9648645,-2.0069742
2024-07-24 23:00:00,1.0839520692825315,1.083244056712109,-2.4433546,1.9708074,-1.9899306
2024-07-25 23:00:00,1.0851283073425293,1.0821501454366769,-2.447307,1.999701,-2.0043201
2024-07-28 23:00:00,1.0853756666183472,1.083303079759023,-2.4523284,1.9890378,-1.9972501
2024-07-29 23:00:00,1.081946611404419,1.0835448864240222,-2.4523454,1.9787114,-1.9855912
2024-07-30 23:00:00,1.081607222557068,1.0801827082740476,-2.4426813,1.9988084,-1.9762526
2024-07-31 23:00:00,1.082391619682312,1.0798513957792313,-2.4453113,2.0189946,-1.9945166
2024-08-01 23:00:00,1.078760266304016,1.0806199029583299,-2.4466124,2.0077274,-1.9848064
2024-08-04 23:00:00,1.0910836458206177,1.0770582470729773,-2.4300761,2.014436,-1.9616156
2024-08-05 23:00:00,1.0950982570648191,1.0891428374273444,-2.4745095,1.9625306,-2.0145462
2024-08-06 23:00:00,1.0926215648651123,1.093076033385895,-2.4483023,1.8841279,-2.0155811
2024-08-07 23:00:00,1.0928125381469729,1.0906467788347254,-2.4509182,1.8894513,-1.9923816
2024-08-08 23:00:00,1.0915720462799072,1.0908377777063984,-2.4769778,1.9450499,-2.0352926
2024-08-11 23:00:00,1.091381311416626,1.0896205090272062,-2.4684815,1.9409411,-2.0111108
2024-08-12 23:00:00,1.0936251878738403,1.0894330664659506,-2.4671645,1.9371493,-2.0010533
2024-08-13 23:00:00,1.0996986627578735,1.091633617394028,-2.4791968,1.9308982,-2.0063474
2024-08-14 23:00:00,1.101321578025818,1.0975888116698618,-2.4963517,1.8949126,-2.0246413
2024-08-15 23:00:00,1.0972732305526731,1.0991793873211708,-2.4968731,1.8714685,-2.0268912
2024-08-18 23:00:00,1.1024993658065796,1.0952094948123516,-2.4856281,1.8909183,-2.0100634
2024-08-19 23:00:00,1.1086474657058716,1.1003355396244205,-2.505949,1.8844852,-2.046664
2024-08-20 23:00:00,1.112792730331421,1.106363356498273,-2.514279,1.8349633,-2.0605497
2024-08-21 23:00:00,1.115536093711853,1.1104274867415795,-2.5210187,1.7968907,-2.0709767
2024-08-22 23:00:00,1.111716389656067,1.1131183394431654,-2.542824,1.7980704,-2.0822275
2024-08-25 23:00:00,1.118793487548828,1.1093726769369894,-2.527843,1.813164,-2.0809128
2024-08-26 23:00:00,1.1164700984954834,1.1163130955102052,-2.5435114,1.7845951,-2.115827
2024-08-27 23:00:00,1.117793083190918,1.1140340163690499,-2.5290213,1.7800682,-2.1032014
2024-08-28 23:00:00,1.1124955415725708,1.1153318205579361,-2.5376508,1.7805967,-2.1190119
2024-08-29 23:00:00,1.10804545879364,1.1101368807280392,-2.5239513,1.808429,-2.0953977
2024-09-01 23:00:00,1.1044842004776003,1.105772976879399,-2.4987783,1.825366,-2.0911908
2024-09-02 23:00:00,1.1067456007003784,1.1022812227633414,-2.4847226,1.8518795,-2.0849693
2024-09-03 23:00:00,1.1048868894577026,1.1044988525905033,-2.4940977,1.8429898,-2.0902355
2024-09-04 23:00:00,1.10804545879364,1.1026755797077312,-2.4908445,1.8441923,-2.0680466
2024-09-05 23:00:00,1.1111111640930176,1.105773217522479,-2.508283,1.8361205,-2.0759857
2024-09-08 23:00:00,1.1087212562561035,1.108779287346272,-2.5207102,1.8193828,-2.077073
2024-09-09 23:00:00,1.1037527322769165,1.106435086155663,-2.5077732,1.8176435,-2.0673742
2024-09-10 23:00:00,1.1020983457565308,1.101563256753667,-2.492478,1.8499087,-2.0542068
2024-09-11 23:00:00,1.101091146469116,1.0999419918169486,-2.4863372,1.8736575,-2.0685823
2024-09-12 23:00:00,1.1077877283096311,1.0989541247327295,-2.4832044,1.8756269,-2.0612388
2024-09-15 23:00:00,1.1088441610336304,1.1055209807941564,-2.5084355,1.8462181,-2.0814438
2024-09-16 23:00:00,1.1129536628723145,1.1065558274544143,-2.508504,1.8224686,-2.0670116
2024-09-17 23:00:00,1.1123099327087402,1.1105859587663702,-2.5298014,1.8087541,-2.0796375
2024-09-18 23:00:00,1.1114816665649414,1.109954672306818,-2.5292346,1.811718,-2.0762558
