Actual,Predicted
1.1635754108428955,1.1620177
1.161548137664795,1.1640646
1.163074612617493,1.1614239
1.1694538593292236,1.1629441
1.1739156246185305,1.1686034
1.1774264574050903,1.1724709
1.1756131649017334,1.1761252
1.1756821870803833,1.1750154
1.1596757173538208,1.1749986
1.1550945043563845,1.161304
1.1429355144500732,1.1564822
1.142374038696289,1.1440952
1.158668041229248,1.1436751
1.1584129333496094,1.1584883
1.1579166650772097,1.1599944
1.1663167476654053,1.1574448
1.1676650047302246,1.1655363
1.1647952795028689,1.1656402
1.1618449687957764,1.1642493
1.1677058935165403,1.1613837
1.171289324760437,1.1673328
1.1651345491409302,1.1695528
1.1706587076187136,1.1652027
1.1668338775634766,1.1703103
1.164252758026123,1.1663632
1.165175199508667,1.1646305
1.1613053083419802,1.1649439
1.1709601879119873,1.161529
1.1618449687957764,1.1713148
1.1639411449432373,1.161883
1.1647952795028689,1.1634434
1.1681560277938845,1.1638311
1.169180393218994,1.1670417
1.1715912818908691,1.1683512
1.163602590560913,1.1708555
1.16604483127594,1.1641592
1.165691375732422,1.1662647
1.1713168621063232,1.1649786
1.1769136190414429,1.1700801
1.1702749729156494,1.1753683
1.1703435182571411,1.1703354
1.1734747886657717,1.1701597
1.1726491451263428,1.1723243
1.1763737201690676,1.1716992
1.1871408224105835,1.1755031
1.1826341152191162,1.1863818
1.1791062355041504,1.1814486
1.173695087432861,1.1786425
1.1801080703735352,1.1738373
1.181446552276611,1.1798062
1.1744670867919922,1.1797165
1.166275978088379,1.174469
1.170823097229004,1.1677151
1.173144340515137,1.1714387
1.1735849380493164,1.171951
1.1734058856964111,1.172865
1.1725116968154907,1.1731125
1.171248197555542,1.1724807
1.171028733253479,1.1716489
1.1654603481292727,1.1709089
1.1631964445114136,1.1660608
1.156644344329834,1.1639074
1.160240888595581,1.1582179
1.1566845178604126,1.16078
1.1602274179458618,1.1568259
1.1646324396133425,1.1600944
1.1699601411819458,1.1635971
1.165745735168457,1.16883
1.164442539215088,1.1655861
1.160038948059082,1.1645007
1.1608469486236572,1.160456
1.1618045568466189,1.1609865
1.1631693840026855,1.1613731
1.165175199508667,1.1627871
1.1657865047454834,1.1647648
1.1603351831436155,1.1656036
1.157246708869934,1.161188
1.152804255485535,1.1581287
1.1519144773483276,1.1538035
1.1485539674758911,1.1523392
1.1496764421463013,1.1492236
1.1549211740493774,1.1499238
1.1543878316879272,1.1540085
1.1557220220565796,1.1538796
1.1587486267089844,1.1555465
1.159218668937683,1.157934
1.1631964445114136,1.1587058
1.161534547805786,1.1623844
1.159057378768921,1.1609461
1.1581177711486816,1.1593745
1.154068112373352,1.1583802
1.1534557342529297,1.1548184
1.1507612466812134,1.1539619
1.1520073413848877,1.1514618
1.156483769416809,1.1522108
1.1602139472961426,1.1557275
1.1599851846694946,1.1590712
1.1601465940475464,1.1596547
1.1607661247253418,1.1599202
1.1627906560897827,1.1604154
1.1666841506958008,1.1621984
1.1642799377441406,1.1656157
1.164022445678711,1.1639242
1.1641442775726318,1.1639515
1.1628313064575195,1.1638901
1.1701242923736572,1.1630039
1.1739431619644165,1.1698554
1.1737639904022217,1.1722944
1.1754610538482666,1.1727167
1.1749500036239624,1.1746031
1.1742326021194458,1.1742772
1.1725666522979736,1.1737653
1.1708093881607056,1.1723638
1.1765950918197632,1.1708452
1.179551362991333,1.1760075
1.1785364151000977,1.1782289
1.177273869514465,1.1779627
1.1772878170013428,1.176959
