Date,Actual,Predicted
2024-05-06 04:00:00,5180.740234375,5127.379816603849
2024-05-07 04:00:00,5187.7001953125,5176.272075598709
2024-05-08 04:00:00,5187.669921875,5185.973084677433
2024-05-09 04:00:00,5214.080078125,5186.057720506258
2024-05-10 04:00:00,5222.68017578125,5211.54478513044
2024-05-13 04:00:00,5221.419921875,5224.1179711285295
2024-05-14 04:00:00,5246.68017578125,5221.664410077986
2024-05-15 04:00:00,5308.14990234375,5243.40757999719
2024-05-16 04:00:00,5297.10009765625,5304.284973600034
2024-05-17 04:00:00,5303.27001953125,5300.2364223656205
2024-05-20 04:00:00,5308.1298828125,5300.580506554025
2024-05-21 04:00:00,5321.41015625,5306.6298172908555
2024-05-22 04:00:00,5307.009765625,5322.452592889492
2024-05-23 04:00:00,5267.83984375,5308.145941205957
2024-05-24 04:00:00,5304.72021484375,5270.469788973419
2024-05-28 04:00:00,5306.0400390625,5300.001851333364
2024-05-29 04:00:00,5266.9501953125,5308.658759383471
2024-05-30 04:00:00,5235.47998046875,5270.82391429897
2024-05-31 04:00:00,5277.509765625,5234.407523801952
2024-06-03 04:00:00,5283.39990234375,5274.272029248424
2024-06-04 04:00:00,5291.33984375,5286.143491612533
2024-06-05 04:00:00,5354.02978515625,5290.298504619044
2024-06-06 04:00:00,5352.9599609375,5346.616692426454
2024-06-07 04:00:00,5346.990234375,5356.075843853053
2024-06-10 04:00:00,5360.7900390625,5346.550149971478
2024-06-11 04:00:00,5375.31982421875,5357.482970038361
2024-06-12 04:00:00,5421.02978515625,5376.3192315696015
2024-06-13 04:00:00,5433.740234375,5417.660414674088
2024-06-14 04:00:00,5431.60009765625,5433.48253240567
2024-06-17 04:00:00,5473.22998046875,5431.549813105208
2024-06-18 04:00:00,5487.02978515625,5468.339000401612
2024-06-20 04:00:00,5473.169921875,5488.207414758783
2024-06-21 04:00:00,5464.6201171875,5474.763611882858
2024-06-24 04:00:00,5447.8701171875,5463.244363606622
2024-06-25 04:00:00,5469.2998046875,5449.81377560366
2024-06-26 04:00:00,5477.89990234375,5467.8339504329915
2024-06-27 04:00:00,5482.8701171875,5478.040299591301
2024-06-28 04:00:00,5460.47998046875,5482.822642628193
2024-07-01 04:00:00,5475.08984375,5461.270595560669
