Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
1.1169815063476562,1.1177420378495684,2.3124835,2.9724643,-0.17115737
1.113660216331482,1.117005298446962,2.3132005,2.968663,-0.17518698
1.1063904762268066,1.1136802443893616,2.3259556,2.9666672,-0.2024242
1.1048502922058103,1.106404440890177,2.343415,2.9579785,-0.27088886
1.103557825088501,1.104863688553946,2.3419495,2.956019,-0.28721565
1.0974539518356323,1.1035705406633216,2.3461757,2.949139,-0.28822857
1.0975743532180786,1.0974612431599764,2.3659534,2.9412544,-0.34005088
1.0975743532180786,1.0975819116989334,2.3612764,2.9431434,-0.34606618
1.0943313837051392,1.0975825292384371,2.3618495,2.9375124,-0.33358425
1.0933860540390017,1.0943365502043452,2.3758328,2.9327369,-0.35692406
1.0925379991531372,1.0933902220772282,2.376945,2.9336178,-0.37212592
1.0909169912338257,1.09254185082212,2.377898,2.9304905,-0.3756854
1.0884116888046265,1.0909192134702723,2.384161,2.927856,-0.386867
1.0862481594085691,1.0884101847604633,2.3915758,2.9256437,-0.41104898
1.0829542875289917,1.086243725895457,2.3963315,2.92353,-0.4318636
1.0868619680404663,1.0829461726950633,2.4050536,2.919384,-0.46033835
1.0817828178405762,1.0868589139561553,2.391418,2.9224327,-0.421881
1.079727053642273,1.0817758398458222,2.4120805,2.9096384,-0.45156786
1.0780508518218994,1.0797156357142315,2.4177222,2.916247,-0.48813695
1.0824151039123535,1.0780379990315736,2.4178789,2.912197,-0.5005903
1.0796570777893066,1.0824079159512456,2.4042706,2.9140801,-0.4531693
1.0816774368286133,1.0796489678134307,2.4193373,2.902893,-0.46083862
1.0820636749267578,1.081669498541027,2.4125302,2.9134326,-0.4592386
1.085917830467224,1.0820572468104268,2.411403,2.9094548,-0.4472781
1.0886130332946773,1.0859153989709307,2.4002345,2.9160714,-0.41753447
1.087453007698059,1.0886141349757397,2.3949513,2.9181738,-0.3921809
1.0874056816101074,1.0874531229632285,2.4013042,2.9159257,-0.39868292
1.093445897102356,1.0874042090179838,2.3982832,2.9207258,-0.41085958
1.073306918144226,1.0934506219043374,2.3774624,2.9293847,-0.3615479
1.0795172452926636,1.073291123708414,2.4428697,2.9025602,-0.5284022
1.0714898109436035,1.0795022079179408,2.4128757,2.9305146,-0.5192817
1.066439151763916,1.07147139175792,2.4340286,2.9056578,-0.5528776
1.0616725683212278,1.0664152193625764,2.4521592,2.9027295,-0.60447204
1.0564124584197998,1.0616436670991385,2.4583554,2.8959484,-0.64955366
1.0530084371566772,1.0563795370973665,2.4702964,2.886953,-0.6884786
1.0533745288848877,1.0529723679895377,2.4808233,2.8844132,-0.7184499
1.059490442276001,1.0533386724623588,2.4817967,2.8856997,-0.71635556
1.0607603788375854,1.059460329201582,2.4715455,2.8947086,-0.6634731
1.0546187162399292,1.0607333382605786,2.471081,2.8863392,-0.6360026
1.046934127807617,1.0545867507100333,2.4920897,2.8801355,-0.6855959
1.0479873418807983,1.0468917670474769,2.5059028,2.8859866,-0.7786204
1.0444300174713137,1.0479445774521698,2.493208,2.8901205,-0.7781671
1.0491198301315308,1.044385208142131,2.504374,2.8817167,-0.801023
1.0562450885772705,1.0490765507564948,2.5049026,2.9040434,-0.7817948
1.0563008785247805,1.0562102582250952,2.485074,2.9035616,-0.7069046
1.0545074939727783,1.0562685231064264,2.494245,2.8943577,-0.68779653
1.0501223802566528,1.0544741065892804,2.4955506,2.8897402,-0.69858325
1.0510826110839844,1.0500832872085542,2.497624,2.890019,-0.74898493
1.051414132118225,1.0510430349551987,2.4895043,2.894387,-0.7498265
1.0585595369338991,1.051375516757104,2.4889712,2.8912663,-0.7418809
1.056546330451965,1.0585266818570584,2.4827769,2.9083662,-0.68885225
1.0555204153060913,1.056514934944414,2.4795902,2.8859189,-0.67778534
1.0532968044281006,1.055487514535431,2.4892297,2.8911104,-0.6926552
1.0506850481033323,1.053260950737944,2.4878583,2.8901627,-0.7182486
1.0474056005477903,1.0506462873976263,2.4917474,2.8882718,-0.74427545
1.051005244255066,1.047363285377342,2.499785,2.8878303,-0.77715445
1.0517348051071167,1.0509654077387423,2.491133,2.8956704,-0.75209713
1.0495051145553589,1.0516969900484425,2.4889297,2.888959,-0.73512745
1.0350252389907837,1.0494658708611935,2.5049248,2.8883939,-0.75158787
1.0364949703216553,1.0349752265146568,2.533788,2.879765,-0.8752822
1.0433076620101929,1.036442161180547,2.5207224,2.8915129,-0.8861753
1.0405826568603516,1.0432552307382326,2.5028121,2.9082937,-0.8558916
1.0402579307556152,1.040528339219404,2.526178,2.9075453,-0.87821835
1.0399551391601562,1.0402083618948241,2.5398016,2.900196,-0.8532316
1.0423181056976318,1.039905497368381,2.5248828,2.8923845,-0.851938
1.0429377555847168,1.0422671569090842,2.5259042,2.9067254,-0.8526855
1.040615200996399,1.0428886125881538,2.5242481,2.902684,-0.8389796
1.0351860523223877,1.0405650389983025,2.5335197,2.9013586,-0.8549493
1.0268205404281616,1.0351328881548292,2.5387082,2.8981423,-0.8983282
1.030534744262695,1.0267657415075748,2.5526335,2.8903458,-0.95976484
1.0386372804641724,1.0304773945080024,2.5482998,2.9057565,-0.9522947
1.034554123878479,1.0385762452329057,2.5337763,2.9359388,-0.93177426
1.0314701795578003,1.034496179645824,2.554312,2.9169502,-0.9335983
1.0297601222991943,1.0314158311159576,2.568216,2.9062486,-0.9310436
1.0244431495666504,1.0297040945709792,2.5544453,2.902715,-0.94978076
1.026525378227234,1.0243844460802973,2.5667534,2.9100904,-1.008659
1.030683517456055,1.02646301670167,2.5674238,2.9297724,-1.0182104
1.0295268297195437,1.030619461112395,2.5588627,2.9375234,-0.9972954
1.0301949977874756,1.02946382708918,2.5686975,2.9341874,-0.99946815
1.0277386903762815,1.0301352038650502,2.571138,2.925293,-0.97522783
1.0420682430267334,1.02768026164654,2.569315,2.9144268,-0.98206186
1.040593504905701,1.0420015597980503,2.5316515,2.9659913,-0.94979525
1.0410159826278689,1.0405348549552624,2.549076,2.9552927,-0.91796947
1.041601538658142,1.0409635614074,2.5562105,2.9250119,-0.873855
1.0467586517333984,1.0415490633677282,2.5358913,2.9194732,-0.8689358
1.0445064306259155,1.046709667786013,2.5213037,2.9229994,-0.8288845
1.04290509223938,1.0444590711877817,2.5243754,2.90489,-0.82341725
1.0425245761871338,1.0428556244922658,2.5286632,2.9084585,-0.8431184
1.0397279262542725,1.042474382398065,2.5193515,2.9051611,-0.8472739
1.024779200553894,1.0396780021758103,2.526124,2.8922548,-0.85449314
1.0327378511428833,1.024725779657493,2.5600476,2.8835864,-0.9657283
1.0372798442840576,1.0326797738209657,2.538396,2.912787,-0.94401836
1.0400848388671875,1.0372191220756144,2.5244617,2.9281883,-0.93492603
1.0385725498199463,1.040024808108571,2.5437484,2.936268,-0.91934144
1.0311616659164429,1.03852210611898,2.5491467,2.9018095,-0.8671135
1.0301525592803955,1.0311085185257085,2.5553665,2.8932903,-0.92133534
1.0364949703216553,1.0300954778570228,2.5518918,2.9076357,-0.95444953
1.039198637008667,1.0364351058668686,2.5375211,2.9264765,-0.9348861
1.0461673736572263,1.0391387251226458,2.5412216,2.9345589,-0.9229586
1.0489217042922974,1.04611479396378,2.537218,2.9401932,-0.8559824
1.048536777496338,1.0488792304177885,2.524336,2.9091623,-0.78010416
1.044833779335022,1.0484952885971521,2.524348,2.9025135,-0.77360797
1.0421009063720703,1.0447878177800074,2.5193233,2.900033,-0.81268513
1.050056219100952,1.042050758423992,2.5180852,2.902216,-0.8478943
