Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
24255.310546875004,24847.383764490092,2.9911182,0.49916205,2.9924848
24160.640625000004,24640.003969301208,2.9905248,0.52309537,2.9908838
24060.2890625,24542.159078531993,2.9887984,0.5434215,2.9892774
24009.380859375,24440.06173462672,2.9888384,0.52734244,2.9888778
24370.9296875,24388.007116025226,2.9892006,0.5251524,2.989145
24289.509765625004,24759.14792831801,2.9913049,0.5057629,2.9909797
24307.800781250004,24676.531546856357,2.9913228,0.48529798,2.992094
24041.900390625,24694.87414701829,2.9912205,0.49571568,2.9919686
24240.820312500004,24421.1645801911,2.9883575,0.52880335,2.9900303
24295.929687500004,24625.34438879803,2.9896336,0.5186864,2.9902828
24217.5,24682.633947841994,2.990019,0.49775845,2.9910398
23970.359375,24602.436564302265,2.9909918,0.49397197,2.9912019
24217.369140625,24347.77701059397,2.9890907,0.53136116,2.9895976
24262.220703125004,24601.01480497377,2.9898858,0.5260841,2.9899988
24065.470703125,24648.079873917814,2.989945,0.49834803,2.991315
23425.970703125,24446.601973888788,2.9901507,0.4965025,2.9908686
23757.689453125,23788.60063692951,2.9858673,0.56763226,2.986302
23846.0703125,24127.972251473446,2.986786,0.5756683,2.9860606
23924.359375,24220.715030572504,2.9873643,0.52538913,2.9887133
24192.5,24301.75428816926,2.9903803,0.50419724,2.990499
24162.859375000004,24575.26954157498,2.9904664,0.53245866,2.9909167
24081.33984375,24545.896377617348,2.9905019,0.5085323,2.991466
24024.779296875,24461.74239623181,2.989036,0.524518,2.9906874
24185.58984375,24403.201219147897,2.9880157,0.5388049,2.989281
24377.500000000004,24568.003479044044,2.9892147,0.5368234,2.9897852
24359.300781250004,24766.10400994713,2.991057,0.50005865,2.9913452
24314.76953125,24747.466615949048,2.9914994,0.49991435,2.9917927
24423.070312500004,24701.273193226563,2.990928,0.5143238,2.9915001
24276.970703125,24812.255117641915,2.9905634,0.5132469,2.99131
24293.33984375,24663.040561741556,2.9900303,0.5021645,2.9910955
24363.089843750004,24679.59065213006,2.9904747,0.507667,2.9908319
24273.119140625004,24750.97268551142,2.9905825,0.50934345,2.9909625
24152.869140625004,24659.36674351663,2.9907491,0.49518418,2.9912481
24046.2109375,24535.621669660264,2.989975,0.5095659,2.9905424
24039.919921875,24425.74695788205,2.989017,0.52481186,2.9896355
23902.2109375,24419.457715760727,2.9888873,0.52105606,2.9896436
24037.330078125,24278.492595863223,2.9884634,0.5187169,2.989228
23487.330078125,24416.594111715232,2.9893274,0.5261623,2.989672
23594.80078125,23852.694009656316,2.9861195,0.53896034,2.9875097
23770.330078125,23961.357768439048,2.9866734,0.5710901,2.9863307
23596.98046875,24141.903945103077,2.986197,0.55418336,2.9878085
23807.130859375,23965.593422435282,2.987669,0.52473146,2.9886346
23718.44921875,24179.424367375515,2.988065,0.55802554,2.9886096
23632.94921875,24088.79552441056,2.9872766,0.55350167,2.9884982
23703.650390625,24001.025263150157,2.9866052,0.55796206,2.9881008
23698.150390625,24072.94578753886,2.9861279,0.5688141,2.987377
23748.859375,24067.384586544507,2.9866073,0.5672575,2.9876177
23329.240234375,24119.889406930743,2.9875042,0.5547128,2.9882874
23359.1796875,23688.857227973815,2.9847763,0.582285,2.985483
23674.529296875,23717.94021403685,2.9841719,0.6145273,2.9843144
23639.41015625,24042.564122816108,2.985507,0.58067745,2.9865708
23527.05078125,24008.201278870834,2.9875379,0.545216,2.9884496
23611.330078125,23891.74307492093,2.9867613,0.575979,2.9875283
23666.810546875,23976.83149908849,2.9860902,0.6012826,2.986517
23534.830078125,24035.03214762868,2.985746,0.57274795,2.987587
23739.470703125,23900.057382611278,2.9857304,0.56844443,2.9869075
23745.060546875,24108.764355738276,2.986939,0.5870979,2.9871874
23880.720703125,24115.567157956397,2.9872854,0.5642719,2.9881916
24113.619140625,24254.918505583788,2.9884849,0.5553513,2.9889758
24422.560546875004,24493.63093277468,2.9890106,0.55161244,2.9900677
24378.800781250004,24811.444276283175,2.9910998,0.5202129,2.9917722
24378.289062500004,24767.047090287087,2.9910355,0.5098223,2.9919958
24385.779296875004,24765.82944873534,2.9907923,0.5265183,2.9911869
24597.130859375004,24773.277439787817,2.9900446,0.53173155,2.9907584
24611.25,24991.11826348561,2.99152,0.49936208,2.9917321
24241.460937500004,25006.157451118306,2.992066,0.4845427,2.9924076
24387.9296875,24626.71065548548,2.9909952,0.5010041,2.9911175
24236.939453125004,24775.71920603658,2.990674,0.52617663,2.990492
24181.369140625,24622.18831803546,2.989727,0.49818546,2.9907136
24272.189453125,24565.352634409777,2.9904711,0.49585652,2.9907465
23830.990234375,24657.927528963137,2.9903474,0.5076014,2.990755
24258.80078125,24205.795827643164,2.9887807,0.51224864,2.9893775
24330.029296875,24643.945583644374,2.9903493,0.5142259,2.990488
24151.130859375,24718.03138084327,2.9903986,0.4855469,2.991814
24207.7890625,24534.7636933227,2.991145,0.48555887,2.9918795
24239.890625,24591.242492762016,2.9897857,0.5251133,2.990527
24308.779296875004,24624.542779993608,2.989843,0.5150225,2.9906015
24278.630859375004,24695.898933856475,2.990365,0.4951313,2.9914694
24124.2109375,24664.95500543748,2.9906597,0.496683,2.991147
24118.890625000004,24505.713585030342,2.9898667,0.52313274,2.990315
23958.30078125,24500.43696154528,2.9894218,0.51893514,2.9900522
24132.41015625,24335.590371233982,2.9883904,0.5274188,2.9891675
23949.109375,24514.28242120794,2.9896607,0.519011,2.990193
24049.740234375,24326.60660166011,2.9888623,0.5168865,2.9897087
23734.01953125,24429.321878546638,2.9897716,0.52578515,2.9899178
23569.9609375,24105.373810897858,2.9869945,0.5389649,2.98855
23959.990234375,23936.508820776,2.9864533,0.5580067,2.986777
24088.060546875,24336.185995237414,2.9876266,0.55363786,2.988317
24381.4609375,24469.55278121137,2.990015,0.5014428,2.9908354
24041.619140625,24770.03136713227,2.991759,0.50335,2.9921997
23876.55078125,24421.311555206423,2.9897723,0.5182796,2.990998
23590.51953125,24250.446280986624,2.988054,0.5597893,2.988584
23180.529296875,23956.881032778405,2.9842422,0.5730713,2.985821
23162.919921875,23536.59237729141,2.983703,0.58146036,2.9830894
23278.849609375,23517.32000641749,2.9833078,0.6073334,2.9819818
23091.869140625,23637.351629746823,2.9850392,0.58009136,2.9843066
23239.1796875,23445.889738199327,2.9844546,0.57928985,2.9851675
23464.630859375,23595.87724373263,2.984682,0.5979412,2.9853144
23726.220703125,23826.892102231574,2.9844966,0.5953226,2.9866846
23767.9609375,24096.648408324014,2.9872108,0.55592334,2.9890797
23836.7890625,24139.033261024975,2.9874213,0.5640242,2.989087
23589.439453125,24208.784672452395,2.9879065,0.57983226,2.9887974
23710.859375,23954.93867763451,2.9855509,0.5906605,2.9868283
23693.7109375,24079.079334177768,2.9863372,0.59489244,2.9861834
23882.029296875,24062.11415146854,2.986129,0.5826554,2.9867828
24028.140625,24256.136765143532,2.9887486,0.55804265,2.988474
24046.009765625,24406.127472722834,2.98922,0.5505547,2.9897182
24162.650390625004,24425.024423748262,2.9896429,0.53702235,2.9903734
24130.140625,24544.218233375017,2.9893122,0.5434077,2.9904723
24294.609375000004,24511.38787972854,2.9890506,0.532619,2.990233
24186.490234375,24679.941357656382,2.9900093,0.5305851,2.99062
24229.91015625,24569.689913173555,2.9897594,0.5187374,2.9905396
24076.869140625,24613.77025101737,2.990305,0.5282124,2.990372
23960.58984375,24456.91934869773,2.9890132,0.53032935,2.9897912
24199.5,24337.631032529804,2.9888186,0.53465027,2.9889894
24288.400390625004,24582.54861754655,2.9895606,0.5299142,2.9899368
24283.970703125,24674.999060687675,2.9907508,0.49575183,2.9914145
24340.060546875,24670.310823762746,2.9910111,0.49962354,2.9916906
24351.119140625,24727.29955822502,2.990656,0.51139,2.99143
24490.41015625,24738.76159682747,2.9903064,0.5080701,2.9913993
