Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
5434.43017578125,5406.0774254556745,2.9365423,2.8019452,1.8524519
5455.2099609375,5496.879564968968,2.9240694,2.850924,1.8259048
5543.22021484375,5517.246872972553,2.915602,2.869984,1.7972856
5554.25,5605.138427865849,2.919767,2.909231,1.7471075
5608.25,5618.406747582967,2.924757,2.8974438,1.8250196
5597.1201171875,5672.959666604874,2.9353013,2.8880048,1.8055453
5620.85009765625,5662.7497438564915,2.9285305,2.9058223,1.8619678
5570.64013671875,5687.104266868032,2.9360943,2.867482,1.8579812
5634.60986328125,5634.872646315738,2.9269722,2.9288151,1.8297222
5616.83984375,5701.853205129943,2.939037,2.848875,1.8896017
5625.7998046875,5683.6206179293295,2.9306822,2.8951435,1.8986588
5592.18017578125,5693.802258104388,2.945527,2.8369155,1.9381245
5591.9599609375,5659.018847170892,2.9403691,2.8896694,1.924087
5648.39990234375,5659.3688161336495,2.9452977,2.8484118,1.9429588
5528.93017578125,5716.790856807906,2.9380603,2.8538194,1.943117
5520.06982421875,5594.7433913751565,2.938678,2.8845918,1.9278748
5503.41015625,5585.239905651074,2.9446368,2.8750892,1.8960941
5408.419921875,5568.804685455119,2.9347334,2.8849113,1.9301596
5471.0498046875,5470.694727642683,2.9311156,2.8903031,1.8525748
5495.52001953125,5535.473053650466,2.936515,2.8453467,1.8923582
5554.1298828125,5561.013009638289,2.933608,2.8267941,1.9237472
5595.759765625,5620.77994443795,2.9392056,2.8127267,1.9262066
5626.02001953125,5664.0762448820815,2.942958,2.8024921,1.9848952
5633.08984375,5694.125247736965,2.9448614,2.8203795,1.9389176
5634.580078125,5700.84401823521,2.938064,2.874327,1.9289222
5618.259765625,5702.343913942269,2.9388003,2.8651571,1.9243996
5713.64013671875,5684.259018186991,2.9346824,2.9164271,1.8663933
5702.5498046875,5783.309300651741,2.939364,2.837039,1.943893
5718.56982421875,5772.027087558436,2.9377077,2.8666961,1.9554186
5732.93017578125,5788.946232645383,2.9510815,2.8317418,1.9828503
5722.259765625,5803.603541669331,2.948225,2.8610504,1.9971895
5745.3701171875,5792.724683210719,2.9487138,2.8487978,1.9909348
5738.169921875,5816.122860946792,2.945569,2.8604326,1.986505
5762.47998046875,5809.1425632972205,2.9478333,2.8516104,2.0083482
5708.75,5833.967997028877,2.95047,2.8469899,2.0120506
5709.5400390625,5779.414109576491,2.9499502,2.8636727,2.0319366
5699.93994140625,5780.101183979333,2.9532332,2.8407824,2.0122225
5751.06982421875,5770.269129474032,2.9470367,2.8648021,2.0182457
5695.93994140625,5822.898359200407,2.951012,2.8078675,2.041557
5751.1298828125,5766.360678500612,2.9485497,2.85861,2.0286713
5792.0400390625,5823.203474976315,2.9579093,2.7960422,2.0594776
5780.0498046875,5864.818091494427,2.9501786,2.8281288,2.0680628
5815.02978515625,5852.664644250169,2.9543605,2.8083487,2.0651116
5859.85009765625,5888.052481294836,2.9542727,2.8325388,2.0535803
5815.259765625,5934.146444238384,2.9554589,2.8139668,2.0887196
5842.47021484375,5888.141015806498,2.9520316,2.8588119,2.0530534
5841.47021484375,5916.261118444825,2.9574804,2.8277543,2.0762668
5864.669921875,5914.996016476628,2.9531274,2.8541806,2.0656245
5853.97998046875,5938.999485131663,2.9564562,2.8243322,2.0877542
5851.2001953125,5928.166255491684,2.956098,2.8359666,2.0992248
5797.419921875,5925.415266417293,2.9608216,2.8203094,2.101228
5809.85986328125,5870.326232293079,2.956391,2.8629255,2.0889723
5808.1201171875,5883.316284642983,2.958536,2.8176608,2.0991688
5823.52001953125,5881.307147252435,2.9534564,2.840952,2.0855353
5832.919921875,5897.2935939859135,2.958133,2.8037665,2.111754
5813.669921875,5906.8290794296945,2.95864,2.8130136,2.1185985
5705.4501953125,5887.237816487195,2.9607522,2.8095908,2.1232538
5728.7998046875,5776.400274916944,2.955754,2.871983,2.0672512
5712.68994140625,5800.365268877953,2.9559276,2.83139,2.0645862
5782.759765625,5783.6506480080525,2.945188,2.858181,2.048649
5929.0400390625,5855.719870036765,2.9548965,2.7804873,2.0841875
5973.10009765625,6004.94713957229,2.9583595,2.7494228,2.1479266
5995.5400390625,6049.831941197885,2.9636917,2.7460914,2.1778214
6001.35009765625,6072.577423054724,2.9665115,2.7811513,2.165142
5983.990234375,6078.339151265137,2.9637623,2.8195736,2.1508589
5985.3798828125,6060.359215019169,2.9575071,2.8669467,2.09489
5949.169921874999,6061.806868777065,2.9558668,2.869824,2.1087375
5870.6201171875,6024.941271862287,2.9579794,2.8681328,2.1074777
5893.6201171875,5944.84117768386,2.9616807,2.8852856,2.1098955
5916.97998046875,5968.602077085389,2.964061,2.8237672,2.1555612
5917.10986328125,5992.523305476147,2.961959,2.7925816,2.172958
5948.709960937499,5992.703258423952,2.9650965,2.779345,2.1788325
5969.339843749999,6024.904246378117,2.9676988,2.7744663,2.2002058
5987.3701171875,6045.9075617631515,2.9672446,2.7768736,2.2072005
6021.629882812501,6064.239587534355,2.9652843,2.785852,2.199016
5998.740234375,6099.1323877830255,2.9647815,2.7859285,2.1963525
6032.379882812499,6075.668327146498,2.9638836,2.8223193,2.1752648
6047.149902343751,6110.0025604863795,2.9659004,2.8057113,2.1916838
6049.8798828125,6125.0309341130815,2.9644802,2.8090525,2.2025847
6086.490234375,6127.848460822741,2.9670622,2.8002996,2.1989794
6075.109863281249,6165.148250566826,2.9680219,2.7970574,2.2212896
6090.27001953125,6153.558318863718,2.9687057,2.7968788,2.2300663
6052.85009765625,6169.004684202627,2.9698212,2.7953317,2.2281685
6034.91015625,6130.798839017717,2.968246,2.817538,2.2303622
6084.18994140625,6112.546640036361,2.9692285,2.8133068,2.2118688
6051.25,6162.811947305354,2.9679832,2.7954113,2.2395349
6051.08984375,6129.275753557585,2.9681492,2.792277,2.2422855
6074.080078125001,6129.111945262911,2.9715645,2.7924597,2.2374516
6050.60986328125,6152.559568178423,2.97085,2.7839727,2.2628021
5872.16015625,6128.643717216407,2.9697995,2.7870967,2.2440543
5867.080078125,5946.477684430845,2.966608,2.8744059,2.1888473
5930.85009765625,5941.507696917166,2.9681215,2.8374622,2.1686592
5974.06982421875,6006.560864262795,2.9590096,2.8144112,2.1936452
6040.040039062499,6050.835673019421,2.9637027,2.7400103,2.2246633
6037.58984375,6118.036875124815,2.9718194,2.7365198,2.2531927
5970.839843750001,6115.466677478968,2.974415,2.7627492,2.2718909
5906.93994140625,6047.313615051484,2.9700515,2.8086603,2.2232845
5881.6298828125,5982.076936357495,2.9640446,2.8423991,2.170418
5868.5498046875,5956.160170349024,2.956479,2.8679574,2.1068428
5942.47021484375,5942.932075201736,2.9548473,2.8514695,2.1314554
5975.3798828125,6018.557121703641,2.9632876,2.7720795,2.1892433
5909.02978515625,6052.111992408133,2.967519,2.76058,2.225318
5918.25,5984.457987570172,2.9701655,2.7839496,2.2116199
5827.0400390625,5993.824261527727,2.9684577,2.7905622,2.1899505
5836.22021484375,5900.625965376442,2.9583945,2.857408,2.135757
5842.91015625,5910.1030381241335,2.9576874,2.8324485,2.1068587
5949.91015625,5916.890266912205,2.9540381,2.8378725,2.1302524
5937.33984375,6026.210697009885,2.9638398,2.7468233,2.1770346
5996.660156249999,6013.26240026248,2.9636254,2.7917733,2.198395
6049.240234375,6073.872821814178,2.9716702,2.7287223,2.2149558
6086.3701171875,6127.208209963683,2.96466,2.7975287,2.1964962
6118.7099609375,6165.126467579282,2.9658127,2.7698138,2.2055507
6101.240234375,6197.870333469954,2.9637318,2.8183594,2.1826909
6012.279785156251,6180.04957910627,2.9675243,2.8243256,2.2040527
6067.700195312501,6089.101133107836,2.9654586,2.8854716,2.1619513
6039.31005859375,6145.928189207128,2.9676573,2.8163652,2.2002432
6071.169921875,6116.911023947589,2.9623747,2.837689,2.1914346
6040.52978515625,6149.627309198914,2.9703474,2.7749953,2.2271185
5994.56982421875,6118.25244483478,2.9697666,2.8172448,2.2449102
6037.8798828125,6071.546606716605,2.973236,2.792684,2.23942
6061.47998046875,6115.650012655325,2.969002,2.794448,2.238404
6083.569824218751,6139.800903800135,2.967524,2.7620804,2.2499132
6025.990234375001,6162.233622159218,2.969169,2.7815053,2.2329173
6066.43994140625,6103.496522718667,2.9706402,2.8053334,2.2554092
6068.5,6144.790578802171,2.9722018,2.7804925,2.2415233
6051.970214843751,6146.799316099176,2.9663835,2.8034937,2.2449589
6115.06982421875,6130.044149837292,2.9686015,2.7830997,2.22715
6114.629882812501,6194.2786213999125,2.9698443,2.7913327,2.2423878
6129.580078125001,6193.882316635582,2.9704676,2.7775126,2.2719986
6144.149902343751,6209.127852242321,2.9723656,2.7721307,2.262243
6117.520019531249,6223.936284754801,2.9719565,2.7808113,2.2752082
6013.1298828125,6196.725508919509,2.9711235,2.8033116,2.2467735
5983.25,6090.143944161802,2.9688144,2.8568838,2.2252233
5955.25,6059.841076859684,2.9692812,2.832995,2.2126741
5956.060058593749,6031.27042280411,2.964504,2.8436713,2.20183
5861.56982421875,6032.361070758487,2.9671135,2.783019,2.2272425
5954.5,5935.901264215084,2.9675548,2.8363528,2.205863
5849.72021484375,6030.879311222162,2.9727132,2.7491264,2.2407513
5778.14990234375,5923.850707646296,2.9629648,2.8327167,2.2138064
5842.6298828125,5851.132788180903,2.9682798,2.7911484,2.166555
5738.52001953125,5916.647255624436,2.9601433,2.8289483,2.1569006
5770.2001953125,5810.630757874315,2.955648,2.8259847,2.1366057
5614.56005859375,5842.966926202903,2.9606328,2.809245,2.115059
5572.06982421875,5684.167376179523,2.9548771,2.869996,2.1024885
5599.2998046875,5640.176627376539,2.9578996,2.8525827,2.02098
5521.52001953125,5668.449168756043,2.94404,2.8416405,2.0654614
5638.93994140625,5588.586583792377,2.9457285,2.8205056,1.998369
5675.1201171875,5708.62714914869,2.952343,2.7959256,2.029587
5614.66015625,5746.268045305566,2.9511046,2.764125,2.097961
5675.2900390625,5683.585417825386,2.9534335,2.8193996,2.011117
5662.89013671875,5745.713644022515,2.951167,2.8095758,2.0406804
5667.56005859375,5732.038503415406,2.940032,2.8531027,1.9754341
5767.56982421875,5736.284842971062,2.940361,2.8740854,1.9504931
5776.64990234375,5839.277149894141,2.9449449,2.8192255,2.010897
5712.2001953125,5848.38725585238,2.9476972,2.838004,2.0077052
5693.31005859375,5782.592704599451,2.951951,2.8691652,2.0078883
5580.93994140625,5763.318727855164,2.9518375,2.8621593,2.001584
5611.85009765625,5647.197143157757,2.9401996,2.9299972,1.9226832
5633.06982421875,5679.544461061653,2.9408247,2.8689485,1.9463115
5670.97021484375,5701.759281866164,2.9379911,2.8513482,1.9803016
5396.52001953125,5741.055962629901,2.9505808,2.798922,2.0149066
5074.080078125,5460.105047368975,2.9456673,2.9284942,1.958708
5062.25,5128.900659023613,2.9430203,2.98202,1.8237631
4982.77001953125,5115.091790524583,2.9047875,2.9874582,1.7491019
5456.89990234375,5033.766024048509,2.8622317,2.9426446,1.6999788
5268.0498046875,5520.467796961455,2.9090989,2.7015562,1.8281858
5363.35986328125,5329.357850076725,2.9183226,2.8161886,1.9126308
5405.97021484375,5426.240780769485,2.9664552,2.7557635,1.8900744
5396.6298828125,5469.811419010462,2.9197063,2.8789618,1.9392691
5275.7001953125,5456.312833471301,2.9148986,2.8430173,1.7342491
5282.7001953125,5324.823236892281,2.88158,3.081808,1.5841572
5158.2001953125,5339.870115230888,2.9254236,2.8544402,1.7141771
5287.759765625,5202.970127371855,2.8851042,3.0914617,1.5215724
5375.85986328125,5347.821831754592,2.9223485,2.7885032,1.8167837
5484.77001953125,5434.575360547645,2.8898726,2.8634424,1.716936
5525.2099609375,5548.506106335326,2.9287016,2.7769063,1.8261383
5528.75,5590.125702159878,2.9288075,2.8379512,1.865236
5560.830078125,5593.98676648819,2.9398649,2.8306653,1.8765696
5569.06005859375,5623.5257523303035,2.92589,2.942033,1.782062
5604.14013671875,5633.316614856011,2.9233708,2.907798,1.8220546
5686.669921875,5667.442187018093,2.925332,2.9273152,1.7681787
5650.3798828125,5754.930287667445,2.9331243,2.8468654,1.894072
5606.91015625,5718.205022873453,2.9382803,2.8713584,1.9140983
5631.27978515625,5673.958167182951,2.944811,2.8764963,1.9157696
5663.93994140625,5698.690113484388,2.9402957,2.8795707,1.9130065
5659.91015625,5732.134681579635,2.935573,2.865386,1.9191817
5844.18994140625,5728.396904975223,2.9389353,2.86185,1.9393655
5886.5498046875,5917.783657827968,2.953042,2.7684813,2.0337613
5892.580078125,5961.152975406151,2.9490728,2.8159375,2.0711744
5916.93017578125,5967.483834073631,2.9612138,2.7916517,2.0799198
5958.379882812499,5991.838613767019,2.957286,2.8533845,2.0652015
5963.600097656249,6034.0861476947875,2.9549885,2.8433406,2.0636628
5940.459960937499,6039.263728747485,2.9506047,2.875183,2.068077
5844.60986328125,6016.049978496104,2.958367,2.8503344,2.0874152
5842.009765625,5917.739343153926,2.9591746,2.9157076,2.0610998
5802.81982421875,5915.895381171128,2.9607346,2.8529954,2.107842
5921.5400390625,5875.922760354231,2.9537742,2.8523066,2.0930376
5888.5498046875,5997.280541022404,2.9622061,2.7589903,2.1419833
5912.169921875,5963.502863197525,2.9602282,2.8089664,2.167111
5911.68994140625,5987.7631221331885,2.9707568,2.7499695,2.1882644
5935.93994140625,5987.039165703004,2.9629488,2.8162355,2.1778212
5970.370117187501,6011.888941609402,2.96344,2.7771878,2.161485
5970.81005859375,6046.731583889317,2.9568477,2.831359,2.136877
5939.2998046875,6047.31123123541,2.962729,2.8020213,2.1684403
6000.359863281251,6014.997477540213,2.9627905,2.849121,2.141516
6005.8798828125,6077.45525820419,2.9659371,2.789616,2.192202
6038.81005859375,6082.987213616202,2.9616911,2.811757,2.1705742
6022.240234374999,6116.634643433759,2.9667962,2.7847366,2.1923597
6045.259765625,6099.607363117914,2.966028,2.8211455,2.1966603
5976.97021484375,6123.183706253325,2.9692388,2.7899554,2.2100089
6033.10986328125,6053.3676891813775,2.9638393,2.848021,2.1862624
5982.72021484375,6110.8448265930365,2.968251,2.7803178,2.1994576
5980.870117187499,6059.2023826997,2.9617612,2.8519192,2.1853738
5967.83984375,6057.63146101521,2.969263,2.7825534,2.2085862
6025.169921875001,6044.142334510675,2.9654217,2.8338897,2.2013822
6092.180175781249,6102.85595590666,2.9695492,2.749703,2.2338905
6092.16015625,6171.039778138338,2.9665916,2.7710545,2.2380316
6141.02001953125,6171.08652415744,2.9712915,2.7496753,2.2638404
6173.06982421875,6220.7537566329065,2.9723272,2.7793643,2.245656
6204.9501953125,6253.4125368737705,2.9708543,2.7748024,2.2767165
6198.009765625,6285.862676355948,2.9701986,2.7802932,2.2513018
6227.419921874999,6278.670201904384,2.9704316,2.8103757,2.2580247
6279.35009765625,6308.664066660586,2.9731789,2.8012655,2.267421
6229.97998046875,6361.609943929905,2.9728327,2.7876618,2.2968569
6225.52001953125,6311.29544443826,2.973872,2.7954884,2.2963977
6263.259765625,6306.698915097523,2.97646,2.8080788,2.2879746
6280.4599609375,6345.212804506806,2.9751198,2.7899563,2.318769
6259.75,6362.8346109487575,2.9750228,2.7616146,2.3250566
6268.56005859375,6341.684378799747,2.9766257,2.7779925,2.3303223
6243.759765625,6350.637991550373,2.9788842,2.7831962,2.337133
6263.700195312499,6325.330248182528,2.9767628,2.795389,2.3352826
6297.359863281249,6345.7852393943485,2.9769802,2.755187,2.342808
6296.7900390625,6380.043651955751,2.976416,2.7627454,2.3428128
6305.600097656249,6379.462495828473,2.9780393,2.7629776,2.3540144
6309.6201171875,6388.427138295503,2.9790943,2.765484,2.3633535
6358.910156250001,6392.544667609146,2.9790127,2.7584708,2.3671746
6363.350097656249,6442.789177222022,2.978628,2.7449176,2.3651664
6388.64013671875,6447.272235108856,2.9779108,2.7575164,2.3740878
6389.77001953125,6473.044682862017,2.9803474,2.7531013,2.3756037
6370.85986328125,6474.1112561761265,2.9798603,2.7773342,2.3844824
6362.89990234375,6454.886191308853,2.980316,2.7678747,2.3810666
6339.39013671875,6446.717843219783,2.9794147,2.784256,2.3705332
6238.009765625001,6422.769697572723,2.9792428,2.7851806,2.3720076
6329.93994140625,6319.298448705664,2.9784381,2.8328898,2.3455012
6299.18994140625,6413.277551236114,2.9805863,2.746645,2.3801327
6345.060058593751,6381.854954806099,2.977106,2.7776465,2.3825665
6340.0,6428.782471627856,2.9824715,2.7052927,2.3964305
6389.450195312499,6423.442389724823,2.9804401,2.7714539,2.4036646
6373.4501953125,6473.990792860304,2.9830122,2.7075577,2.4093938
6445.759765625,6457.473782049709,2.978579,2.7815006,2.3914218
6466.580078125,6531.365316147799,2.981775,2.697778,2.4087417
6468.540039062499,6552.310247356017,2.979187,2.7853444,2.3912826
6449.799804687499,6554.485866757103,2.9825525,2.7322664,2.4252353
6449.149902343749,6535.156806382231,2.981589,2.8000917,2.3951788
6411.370117187499,6534.623125181238,2.9823816,2.7682793,2.4117537
6395.77978515625,6496.004411687481,2.9799447,2.8029883,2.385476
6370.169921875,6480.24805903634,2.981652,2.7730832,2.4025517
6466.91015625,6454.016491810933,2.981267,2.8087573,2.3920555
6439.31982421875,6552.873511409524,2.9833393,2.7134352,2.4377916
6465.93994140625,6524.675160765742,2.981923,2.7491524,2.4356616
6481.39990234375,6551.876902398928,2.9856458,2.7169142,2.441174
6501.85986328125,6567.477241129326,2.9832535,2.7661953,2.4408984
6460.259765625,6588.469588989835,2.9835572,2.7140427,2.4428375
6415.5400390625,6545.865007207337,2.9813843,2.787313,2.4167538
6448.259765625001,6500.328250667419,2.983095,2.7849593,2.413999
6502.080078125,6533.599671658893,2.9819272,2.7975297,2.409101
6481.499999999999,6588.690539359617,2.98212,2.7153971,2.4510157
6495.14990234375,6567.628815202672,2.9834445,2.7514596,2.4342098
6512.60986328125,6581.529216414264,2.9858909,2.7521477,2.4528437
6532.040039062501,6599.296757530208,2.984591,2.7568438,2.4538047
6587.470214843751,6619.189769371054,2.983773,2.7217615,2.4537253
6584.2900390625,6675.647666913258,2.9837842,2.7215412,2.4550328
6615.27978515625,6672.2994854635135,2.9846919,2.7580795,2.4599166
6606.759765625001,6703.897154946325,2.9860573,2.7478278,2.471693
6600.350097656249,6695.202879501032,2.9852264,2.7528622,2.4768329
6631.9599609375,6688.666674918839,2.9857,2.7551498,2.4611142
6664.35986328125,6720.853416135544,2.985186,2.7575836,2.4720166
6693.749999999999,6753.924512393039,2.98602,2.735183,2.4883924
6656.919921875,6783.8473277465355,2.987055,2.7390742,2.498528
6637.97021484375,6746.277398323775,2.9876494,2.7569728,2.5039537
6604.72021484375,6726.914648659934,2.9878886,2.7739656,2.4894767
6643.7001953125,6693.032577180393,2.986096,2.7783349,2.486462
6661.209960937499,6732.8798887907,2.9862995,2.735953,2.4889336
6688.4599609375,6750.6697955694135,2.9862878,2.7502322,2.502749
6711.2001953125,6778.501473953479,2.9886093,2.7243063,2.5215523
6715.350097656251,6801.623824992533,2.9888344,2.7380826,2.5299072
6715.7900390625,6805.910748401102,2.9888654,2.7164154,2.5311298
6740.27978515625,6806.2865783074885,2.9879203,2.7420068,2.5144248
6714.589843750001,6831.259171495292,2.9878228,2.732409,2.5210996
6753.72021484375,6804.962220844186,2.9874663,2.7712278,2.5123096
6735.10986328125,6844.940025273242,2.9887385,2.7352076,2.5295575
6552.509765625,6825.89027207927,2.9881887,2.7637587,2.5289128
6654.72021484375,6639.623796475485,2.9881966,2.8280272,2.4938586
6644.310058593749,6744.049051368123,2.9888182,2.7534616,2.505753
6671.060058593749,6733.4375597647195,2.984956,2.7559626,2.5191038
6629.06982421875,6760.864764086318,2.9887533,2.6870873,2.5202184
6664.009765625,6717.856098325495,2.9884832,2.7723236,2.5334508
6735.1298828125,6753.603029604268,2.9905152,2.7225387,2.5338902
6735.35009765625,6826.04527572335,2.987162,2.720903,2.5387993
6699.39990234375,6826.386485894429,2.987835,2.6651702,2.537908
6738.43994140625,6789.36115894803,2.9884517,2.801502,2.4985254
6791.68994140625,6829.3588961823125,2.9889553,2.741032,2.5412724
6875.16015625,6883.646212428426,2.9876015,2.7236023,2.530222
6890.89013671875,6968.777194368488,2.988918,2.6730227,2.5536973
6890.58984375,6984.642882383848,2.9899893,2.7377748,2.553354
6822.33984375,6984.290586585696,2.9914002,2.7518706,2.5645916
6840.200195312501,6914.652164406418,2.9899642,2.784119,2.5504346
6851.97021484375,6932.978551574791,2.9896884,2.7488527,2.5404062
6771.5498046875,6944.876904694365,2.9882617,2.772974,2.5410206
6796.2900390625,6862.92068481772,2.989691,2.784679,2.546328
6720.319824218749,6888.15305637565,2.9911594,2.7763424,2.559084
6728.7998046875,6810.756461913935,2.9900658,2.781607,2.5632493
6832.43017578125,6819.58113104723,2.9904828,2.7271569,2.5494347
6846.60986328125,6925.213366059899,2.9897058,2.69412,2.5759287
6850.919921875,6939.651405264024,2.9906056,2.6963181,2.5800455
6737.490234375,6943.987596286707,2.991533,2.718511,2.58354
6734.109863281249,6828.266993703879,2.9907436,2.7760463,2.5658755
6672.410156249999,6824.826622083806,2.989908,2.7754166,2.5314145
6617.319824218749,6761.917405822961,2.986002,2.7917159,2.527014
6642.16015625,6705.862353865199,2.9878824,2.7790306,2.5050492
6538.759765625001,6731.097825537577,2.9885006,2.794082,2.5272503
6602.990234374999,6625.863729765054,2.988721,2.7753816,2.5338697
6705.1201171875,6691.4783383513295,2.989645,2.7123902,2.5270464
6765.8798828125,6795.58748295494,2.988033,2.6700199,2.557018
6812.60986328125,6857.500763955124,2.989246,2.6534677,2.5505922
6849.08984375,6905.044228918686,2.9898674,2.6848886,2.5661156
6812.629882812501,6942.16009831278,2.9905677,2.7038054,2.5631323
6829.370117187501,6904.84646061949,2.9885583,2.7632952,2.53319
6849.72021484375,6921.9814679626825,2.988139,2.7383769,2.5313625
6857.1201171875,6942.539528843759,2.9876823,2.783934,2.519624
6870.39990234375,6950.159082147059,2.989204,2.7635229,2.5449114
6846.509765625,6963.70635672937,2.9903965,2.757622,2.5600214
6840.509765625,6939.3599460096575,2.9911585,2.761464,2.56489
6886.68017578125,6933.271445119593,2.9909205,2.755226,2.5606413
6901.0,6980.412048035486,2.990555,2.7179894,2.5739489
6827.41015625,6994.962853365187,2.9906087,2.730276,2.5749264
6816.509765625,6919.866469004226,2.9910464,2.7719922,2.5710812
6800.259765625001,6908.772849504407,2.9914546,2.7698753,2.5694902
6721.43017578125,6892.2310097223735,2.9899707,2.7676992,2.56538
6774.759765625,6811.9559344953295,2.989314,2.7641714,2.5489964
6834.5,6866.344064524817,2.9903252,2.7433748,2.5572731
6878.490234375,6927.249284856444,2.9903297,2.7236903,2.582683
6909.7900390625,6972.164180063349,2.9913833,2.6757166,2.5946224
6932.0498046875,7004.018296085382,2.9919035,2.689098,2.6002307
6929.93994140625,7026.622724135174,2.9921012,2.7179132,2.5907807
6905.740234374999,7024.425079864077,2.9907837,2.7348313,2.5823436
6896.240234375,6999.757835876758,2.9902723,2.7409286,2.5715468
